paragraph_id,phrase_idx,syllable_idx,global_syllable_idx,syllable,phone_idx,phone,phone_role,viseme_id,start_frame,end_frame,start_time_ms,end_time_ms,duration_weight,raw_viseme_id,source
P002,0,0,0,fang,0,sapi_viseme_18,tts_viseme,1,3,7,120,280,5,18,tts_viseme
P002,0,0,0,fang,1,sapi_viseme_2,tts_viseme,7,7,10,280,400,4,2,tts_viseme
P002,0,1,1,zhen,0,sapi_viseme_20,tts_viseme,4,10,13,400,520,4,20,tts_viseme
P002,0,1,1,zhen,1,sapi_viseme_19,tts_viseme,2,14,14,560,560,1.0,19,tts_viseme
P002,0,1,1,zhen,2,sapi_viseme_15,tts_viseme,5,14,15,560,600,2,15,tts_viseme
P002,0,2,2,ji,0,sapi_viseme_1,tts_viseme,4,15,17,600,680,3,1,tts_viseme
P002,0,2,2,ji,1,sapi_viseme_19,tts_viseme,2,18,20,720,800,3,19,tts_viseme
P002,0,3,3,qi,0,sapi_viseme_16,tts_viseme,2,20,21,800,840,2,16,tts_viseme
P002,0,3,3,qi,1,sapi_viseme_6,tts_viseme,5,20,23,800,920,4,6,tts_viseme
P002,0,3,3,qi,2,sapi_viseme_6,tts_viseme,5,23,24,920,960,2,6,tts_viseme
P002,0,3,3,qi,3,sapi_viseme_6,tts_viseme,5,24,25,960,1000,2,6,tts_viseme
P002,0,4,4,ren,0,sapi_viseme_16,tts_viseme,2,26,27,1040,1080,2,16,tts_viseme
P002,0,4,4,ren,1,sapi_viseme_6,tts_viseme,5,26,29,1040,1160,4,6,tts_viseme
P002,0,5,5,you,0,sapi_viseme_6,tts_viseme,5,30,30,1200,1200,1.0,6,tts_viseme
P002,0,5,5,you,1,sapi_viseme_6,tts_viseme,5,31,32,1240,1280,2,6,tts_viseme
P002,0,5,5,you,2,sapi_viseme_15,tts_viseme,5,33,34,1320,1360,2,15,tts_viseme
P002,0,5,5,you,3,sapi_viseme_1,tts_viseme,4,35,38,1400,1520,4,1,tts_viseme
P002,0,6,6,wang,0,sapi_viseme_19,tts_viseme,2,39,41,1560,1640,3,19,tts_viseme
P002,0,7,7,tong,0,sapi_viseme_6,tts_viseme,5,42,44,1680,1760,3,6,tts_viseme
P002,0,7,7,tong,1,sapi_viseme_8,tts_viseme,6,45,46,1800,1840,2,8,tts_viseme
P002,0,8,8,guo,0,sapi_viseme_7,tts_viseme,3,47,48,1880,1920,2,7,tts_viseme
P002,0,8,8,guo,1,sapi_viseme_7,tts_viseme,3,49,50,1960,2000,2,7,tts_viseme
P002,0,8,8,guo,2,sapi_viseme_2,tts_viseme,7,50,52,2000,2080,3,2,tts_viseme
P002,0,9,9,bi,0,sapi_viseme_20,tts_viseme,4,53,55,2120,2200,3,20,tts_viseme
P002,0,9,9,bi,1,sapi_viseme_19,tts_viseme,2,55,56,2200,2240,2,19,tts_viseme
P002,0,9,9,bi,2,sapi_viseme_7,tts_viseme,3,55,58,2200,2320,4,7,tts_viseme
P002,0,10,10,zhen,0,sapi_viseme_7,tts_viseme,3,59,60,2360,2400,2,7,tts_viseme
P002,0,10,10,zhen,1,sapi_viseme_20,tts_viseme,4,61,63,2440,2520,3,20,tts_viseme
P002,0,11,11,de,0,sapi_viseme_20,tts_viseme,4,64,64,2560,2560,1.0,20,tts_viseme
P002,0,11,11,de,1,sapi_viseme_7,tts_viseme,3,64,65,2560,2600,2,7,tts_viseme
P002,0,11,11,de,2,sapi_viseme_8,tts_viseme,6,66,67,2640,2680,2,8,tts_viseme
P002,0,12,12,mian,0,sapi_viseme_8,tts_viseme,6,68,71,2720,2840,4,8,tts_viseme
P002,0,12,12,mian,1,sapi_viseme_21,tts_viseme,0,72,72,2880,2880,1.0,21,tts_viseme
P002,0,12,12,mian,2,sapi_viseme_6,tts_viseme,5,72,74,2880,2960,3,6,tts_viseme
P002,0,13,13,bu,0,sapi_viseme_6,tts_viseme,5,75,77,3000,3080,3,6,tts_viseme
P002,0,13,13,bu,1,sapi_viseme_6,tts_viseme,5,77,78,3080,3120,2,6,tts_viseme
P002,0,14,14,biao,0,sapi_viseme_19,tts_viseme,2,79,79,3160,3160,1.0,19,tts_viseme
P002,0,14,14,biao,1,sapi_viseme_15,tts_viseme,5,79,80,3160,3200,2,15,tts_viseme
P002,0,14,14,biao,2,sapi_viseme_1,tts_viseme,4,81,82,3240,3280,2,1,tts_viseme
P002,0,15,15,qing,0,sapi_viseme_19,tts_viseme,2,83,85,3320,3400,3,19,tts_viseme
P002,0,15,15,qing,1,sapi_viseme_19,tts_viseme,2,85,86,3400,3440,2,19,tts_viseme
P002,0,15,15,qing,2,sapi_viseme_1,tts_viseme,4,87,88,3480,3520,2,1,tts_viseme
P002,0,16,16,shi,0,sapi_viseme_1,tts_viseme,4,89,91,3560,3640,3,1,tts_viseme
P002,0,16,16,shi,1,sapi_viseme_21,tts_viseme,0,92,92,3680,3680,1.0,21,tts_viseme
P002,0,16,16,shi,2,sapi_viseme_6,tts_viseme,5,92,95,3680,3800,4,6,tts_viseme
P002,0,17,17,xian,0,sapi_viseme_2,tts_viseme,7,95,97,3800,3880,3,2,tts_viseme
P002,0,17,17,xian,1,sapi_viseme_19,tts_viseme,2,98,100,3920,4000,3,19,tts_viseme
P002,0,18,18,zi,0,sapi_viseme_7,tts_viseme,3,101,101,4040,4040,1.0,7,tts_viseme
P002,0,18,18,zi,1,sapi_viseme_21,tts_viseme,0,101,102,4040,4080,2,21,tts_viseme
P002,0,18,18,zi,2,sapi_viseme_7,tts_viseme,3,102,103,4080,4120,2,7,tts_viseme
P002,0,19,19,ran,0,sapi_viseme_7,tts_viseme,3,104,106,4160,4240,3,7,tts_viseme
P002,0,19,19,ran,1,sapi_viseme_21,tts_viseme,0,106,107,4240,4280,2,21,tts_viseme
P002,0,19,19,ran,2,sapi_viseme_6,tts_viseme,5,106,108,4240,4320,3,6,tts_viseme
P002,0,19,19,ran,3,sapi_viseme_2,tts_viseme,7,108,110,4320,4400,3,2,tts_viseme
P002,0,20,20,de,0,sapi_viseme_8,tts_viseme,6,111,113,4440,4520,3,8,tts_viseme
P002,0,20,20,de,1,sapi_viseme_16,tts_viseme,2,113,114,4520,4560,2,16,tts_viseme
P002,0,20,20,de,2,sapi_viseme_6,tts_viseme,5,113,116,4520,4640,4,6,tts_viseme
P002,0,21,21,ren,0,sapi_viseme_1,tts_viseme,4,117,120,4680,4800,4,1,tts_viseme
P002,0,22,22,ji,0,sapi_viseme_20,tts_viseme,4,120,123,4800,4920,4,20,tts_viseme
P002,0,22,22,ji,1,sapi_viseme_15,tts_viseme,5,123,128,4920,5120,6,15,tts_viseme
P002,0,23,23,jiao,0,sapi_viseme_6,tts_viseme,5,128,129,5120,5160,2,6,tts_viseme
P002,0,24,24,hu,0,sapi_viseme_6,tts_viseme,5,130,131,5200,5240,2,6,tts_viseme
P002,0,24,24,hu,1,sapi_viseme_6,tts_viseme,5,132,132,5280,5280,1.0,6,tts_viseme
P002,0,24,24,hu,2,sapi_viseme_16,tts_viseme,2,132,134,5280,5360,3,16,tts_viseme
P002,0,24,24,hu,3,sapi_viseme_2,tts_viseme,7,134,136,5360,5440,3,2,tts_viseme
P002,0,24,24,hu,4,sapi_viseme_19,tts_viseme,2,136,139,5440,5560,4,19,tts_viseme
P002,0,24,24,hu,5,sapi_viseme_15,tts_viseme,5,139,141,5560,5640,3,15,tts_viseme
P002,0,24,24,hu,6,sapi_viseme_6,tts_viseme,5,142,143,5680,5720,2,6,tts_viseme
P002,0,24,24,hu,7,sapi_viseme_6,tts_viseme,5,143,144,5720,5760,2,6,tts_viseme
P002,0,24,24,hu,8,sapi_viseme_15,tts_viseme,5,145,146,5800,5840,2,15,tts_viseme
P002,0,24,24,hu,9,sapi_viseme_2,tts_viseme,7,147,149,5880,5960,3,2,tts_viseme
P002,1,0,25,ran,0,sapi_viseme_19,tts_viseme,2,150,152,6000,6080,3,19,tts_viseme
P002,1,0,25,ran,1,sapi_viseme_19,tts_viseme,2,152,153,6080,6120,2,19,tts_viseme
P002,1,0,25,ran,2,sapi_viseme_1,tts_viseme,4,154,156,6160,6240,3,1,tts_viseme
P002,1,0,25,ran,3,sapi_viseme_1,tts_viseme,4,156,159,6240,6360,4,1,tts_viseme
P002,1,0,25,ran,4,sapi_viseme_15,tts_viseme,5,159,161,6360,6440,3,15,tts_viseme
P002,1,0,25,ran,5,sapi_viseme_1,tts_viseme,4,162,164,6480,6560,3,1,tts_viseme
P002,1,0,25,ran,6,sapi_viseme_19,tts_viseme,2,164,167,6560,6680,4,19,tts_viseme
P002,1,1,26,er,0,sapi_viseme_16,tts_viseme,2,167,168,6680,6720,2,16,tts_viseme
P002,1,1,26,er,1,sapi_viseme_6,tts_viseme,5,167,169,6680,6760,3,6,tts_viseme
P002,1,1,26,er,2,sapi_viseme_6,tts_viseme,5,170,171,6800,6840,2,6,tts_viseme
P002,1,1,26,er,3,sapi_viseme_6,tts_viseme,5,171,172,6840,6880,2,6,tts_viseme
P002,1,1,26,er,4,sapi_viseme_16,tts_viseme,2,173,174,6920,6960,2,16,tts_viseme
P002,1,1,26,er,5,sapi_viseme_6,tts_viseme,5,173,175,6920,7000,3,6,tts_viseme
P002,1,1,26,er,6,sapi_viseme_2,tts_viseme,7,175,177,7000,7080,3,2,tts_viseme
P002,2,0,27,you,0,sapi_viseme_8,tts_viseme,6,177,180,7080,7200,4,8,tts_viseme
P002,2,0,27,you,1,sapi_viseme_12,tts_viseme,4,180,181,7200,7240,2,12,tts_viseme
P002,2,0,27,you,2,sapi_viseme_7,tts_viseme,3,180,184,7200,7360,5,7,tts_viseme
P002,2,0,27,you,3,sapi_viseme_7,tts_viseme,3,184,185,7360,7400,2,7,tts_viseme
P002,2,0,27,you,4,sapi_viseme_7,tts_viseme,3,186,190,7440,7600,5,7,tts_viseme
P002,2,1,28,yu,0,y,initial,5,190,190,7600,7600,1.0,0,tts_viseme_fallback_estimated
P002,2,1,28,yu,1,u,final,3,191,193,7640,7720,3,0,tts_viseme_fallback_estimated
P002,2,2,29,mian,0,m,initial,0,194,195,7760,7800,2,0,tts_viseme_fallback_estimated
P002,2,2,29,mian,1,ian,final,7,196,198,7840,7920,3,0,tts_viseme_fallback_estimated
P002,2,3,30,bu,0,b,initial,0,199,200,7960,8000,2,0,tts_viseme_fallback_estimated
P002,2,3,30,bu,1,u,final,3,201,203,8040,8120,3,0,tts_viseme_fallback_estimated
P002,2,4,31,sheng,0,sh,initial,2,204,205,8160,8200,2,0,tts_viseme_fallback_estimated
P002,2,4,31,sheng,1,eng,final,4,206,208,8240,8320,3,0,tts_viseme_fallback_estimated
P002,2,5,32,wu,0,w,initial,3,209,210,8360,8400,2,0,tts_viseme_fallback_estimated
P002,2,5,32,wu,1,u,final,3,211,213,8440,8520,3,0,tts_viseme_fallback_estimated
P002,2,6,33,li,0,l,initial,2,214,215,8560,8600,2,0,tts_viseme_fallback_estimated
P002,2,6,33,li,1,i,final,5,216,218,8640,8720,3,0,tts_viseme_fallback_estimated
P002,2,7,34,xue,0,x,initial,5,219,219,8760,8760,1.0,0,tts_viseme_fallback_estimated
P002,2,7,34,xue,1,sapi_viseme_15,tts_viseme,5,219,222,8760,8880,4,15,tts_viseme
P002,2,7,34,xue,2,sapi_viseme_2,tts_viseme,7,223,224,8920,8960,2,2,tts_viseme
P002,2,8,35,de,0,sapi_viseme_19,tts_viseme,2,225,227,9000,9080,3,19,tts_viseme
P002,2,8,35,de,1,sapi_viseme_19,tts_viseme,2,227,230,9080,9200,4,19,tts_viseme
P002,2,9,36,fu,0,sapi_viseme_1,tts_viseme,4,230,234,9200,9360,5,1,tts_viseme
P002,2,10,37,za,0,sapi_viseme_1,tts_viseme,4,235,237,9400,9480,3,1,tts_viseme
P002,2,10,37,za,1,a,final,7,238,238,9520,9520,1.0,0,tts_viseme_fallback_estimated
P002,2,11,38,xing,0,x,initial,5,239,240,9560,9600,2,0,tts_viseme_fallback_estimated
P002,2,11,38,xing,1,ing,final,4,241,243,9640,9720,3,0,tts_viseme_fallback_estimated
P002,2,12,39,yi,0,y,initial,5,244,245,9760,9800,2,0,tts_viseme_fallback_estimated
P002,2,12,39,yi,1,i,final,5,246,248,9840,9920,3,0,tts_viseme_fallback_estimated
P002,2,13,40,ji,0,j,initial,5,249,250,9960,10000,2,0,tts_viseme_fallback_estimated
P002,2,13,40,ji,1,i,final,5,251,251,10040,10040,1.0,0,tts_viseme_fallback_estimated
P002,2,13,40,ji,2,sapi_viseme_6,tts_viseme,5,251,254,10040,10160,4,6,tts_viseme
P002,2,14,41,dui,0,sapi_viseme_8,tts_viseme,6,254,256,10160,10240,3,8,tts_viseme
P002,2,14,41,dui,1,sapi_viseme_7,tts_viseme,3,257,258,10280,10320,2,7,tts_viseme
P002,2,15,42,xiang,0,sapi_viseme_7,tts_viseme,3,259,261,10360,10440,3,7,tts_viseme
P002,2,15,42,xiang,1,sapi_viseme_4,tts_viseme,4,262,264,10480,10560,3,4,tts_viseme
P002,2,16,43,ying,0,sapi_viseme_4,tts_viseme,4,265,267,10600,10680,3,4,tts_viseme
P002,2,16,43,ying,1,sapi_viseme_6,tts_viseme,5,267,268,10680,10720,2,6,tts_viseme
P002,2,16,43,ying,2,sapi_viseme_21,tts_viseme,0,267,270,10680,10800,4,21,tts_viseme
P002,2,17,44,shi,0,sapi_viseme_2,tts_viseme,7,271,273,10840,10920,3,2,tts_viseme
P002,2,18,45,yun,0,sapi_viseme_19,tts_viseme,2,273,276,10920,11040,4,19,tts_viseme
P002,2,18,45,yun,1,sapi_viseme_7,tts_viseme,3,276,277,11040,11080,2,7,tts_viseme
P002,2,18,45,yun,2,sapi_viseme_21,tts_viseme,0,276,277,11040,11080,2,21,tts_viseme
P002,2,19,46,dong,0,sapi_viseme_7,tts_viseme,3,278,279,11120,11160,2,7,tts_viseme
P002,2,19,46,dong,1,sapi_viseme_7,tts_viseme,3,279,280,11160,11200,2,7,tts_viseme
P002,2,20,47,he,0,sapi_viseme_15,tts_viseme,5,281,284,11240,11360,4,15,tts_viseme
P002,2,20,47,he,1,sapi_viseme_1,tts_viseme,4,284,286,11360,11440,3,1,tts_viseme
P002,2,21,48,cheng,0,sapi_viseme_20,tts_viseme,4,287,289,11480,11560,3,20,tts_viseme
P002,2,21,48,cheng,1,sapi_viseme_7,tts_viseme,3,289,291,11560,11640,3,7,tts_viseme
P002,2,22,49,de,0,sapi_viseme_7,tts_viseme,3,291,293,11640,11720,3,7,tts_viseme
P002,2,22,49,de,1,sapi_viseme_7,tts_viseme,3,293,296,11720,11840,4,7,tts_viseme
P002,2,23,50,xu,0,sapi_viseme_14,tts_viseme,2,297,297,11880,11880,1.0,14,tts_viseme
P002,2,23,50,xu,1,sapi_viseme_6,tts_viseme,5,297,299,11880,11960,3,6,tts_viseme
P002,2,24,51,qiu,0,sapi_viseme_6,tts_viseme,5,299,301,11960,12040,3,6,tts_viseme
P002,2,24,51,qiu,1,sapi_viseme_6,tts_viseme,5,301,302,12040,12080,2,6,tts_viseme
P002,2,24,51,qiu,2,sapi_viseme_16,tts_viseme,2,302,303,12080,12120,2,16,tts_viseme
P002,2,24,51,qiu,3,sapi_viseme_7,tts_viseme,3,302,305,12080,12200,4,7,tts_viseme
P002,2,24,51,qiu,4,sapi_viseme_4,tts_viseme,4,305,307,12200,12280,3,4,tts_viseme
P002,2,24,51,qiu,5,sapi_viseme_4,tts_viseme,4,307,309,12280,12360,3,4,tts_viseme
P002,3,0,52,sheng,0,sapi_viseme_19,tts_viseme,2,309,310,12360,12400,2,19,tts_viseme
P002,3,0,52,sheng,1,sapi_viseme_1,tts_viseme,4,311,313,12440,12520,3,1,tts_viseme
P002,3,0,52,sheng,2,sapi_viseme_1,tts_viseme,4,313,316,12520,12640,4,1,tts_viseme
P002,3,0,52,sheng,3,sapi_viseme_7,tts_viseme,3,316,317,12640,12680,2,7,tts_viseme
P002,3,0,52,sheng,4,sapi_viseme_18,tts_viseme,1,316,320,12640,12800,5,18,tts_viseme
P002,3,1,53,cheng,0,sapi_viseme_7,tts_viseme,3,320,321,12800,12840,2,7,tts_viseme
P002,3,1,53,cheng,1,sapi_viseme_7,tts_viseme,3,322,324,12880,12960,3,7,tts_viseme
P002,3,1,53,cheng,2,sapi_viseme_15,tts_viseme,5,324,326,12960,13040,3,15,tts_viseme
P002,3,1,53,cheng,3,sapi_viseme_2,tts_viseme,7,326,329,13040,13160,4,2,tts_viseme
P002,3,2,54,bi,0,sapi_viseme_2,tts_viseme,7,329,331,13160,13240,3,2,tts_viseme
P002,3,2,54,bi,1,sapi_viseme_6,tts_viseme,5,331,332,13240,13280,2,6,tts_viseme
P002,3,2,54,bi,2,sapi_viseme_16,tts_viseme,2,331,334,13240,13360,4,16,tts_viseme
P002,3,3,55,zhen,0,sapi_viseme_1,tts_viseme,4,335,337,13400,13480,3,1,tts_viseme
P002,3,3,55,zhen,1,sapi_viseme_20,tts_viseme,4,338,340,13520,13600,3,20,tts_viseme
P002,3,3,55,zhen,2,sapi_viseme_6,tts_viseme,5,341,343,13640,13720,3,6,tts_viseme
P002,3,4,56,qie,0,sapi_viseme_6,tts_viseme,5,343,345,13720,13800,3,6,tts_viseme
P002,3,4,56,qie,1,sapi_viseme_6,tts_viseme,5,345,347,13800,13880,3,6,tts_viseme
P002,3,4,56,qie,2,sapi_viseme_16,tts_viseme,2,347,348,13880,13920,2,16,tts_viseme
P002,3,4,56,qie,3,sapi_viseme_6,tts_viseme,5,347,350,13880,14000,4,6,tts_viseme
P002,3,5,57,yu,0,sapi_viseme_6,tts_viseme,5,350,353,14000,14120,4,6,tts_viseme
P002,3,5,57,yu,1,sapi_viseme_6,tts_viseme,5,353,355,14120,14200,3,6,tts_viseme
P002,3,6,58,yu,0,sapi_viseme_7,tts_viseme,3,356,356,14240,14240,1.0,7,tts_viseme
P002,3,6,58,yu,1,sapi_viseme_19,tts_viseme,2,356,357,14240,14280,2,19,tts_viseme
P002,3,6,58,yu,2,sapi_viseme_4,tts_viseme,4,358,360,14320,14400,3,4,tts_viseme
P002,3,6,58,yu,3,sapi_viseme_6,tts_viseme,5,361,363,14440,14520,3,6,tts_viseme
P002,3,7,59,yin,0,sapi_viseme_16,tts_viseme,2,364,365,14560,14600,2,16,tts_viseme
P002,3,7,59,yin,1,sapi_viseme_6,tts_viseme,5,364,367,14560,14680,4,6,tts_viseme
P002,3,7,59,yin,2,sapi_viseme_2,tts_viseme,7,367,370,14680,14800,4,2,tts_viseme
P002,3,8,60,tong,0,sapi_viseme_20,tts_viseme,4,370,372,14800,14880,3,20,tts_viseme
P002,3,8,60,tong,1,sapi_viseme_6,tts_viseme,5,373,374,14920,14960,2,6,tts_viseme
P002,3,8,60,tong,2,sapi_viseme_1,tts_viseme,4,375,376,15000,15040,2,1,tts_viseme
P002,3,9,61,bu,0,sapi_viseme_20,tts_viseme,4,377,378,15080,15120,2,20,tts_viseme
P002,3,9,61,bu,1,sapi_viseme_15,tts_viseme,5,379,382,15160,15280,4,15,tts_viseme
P002,3,9,61,bu,2,sapi_viseme_6,tts_viseme,5,382,383,15280,15320,2,6,tts_viseme
P002,3,9,61,bu,3,sapi_viseme_6,tts_viseme,5,383,385,15320,15400,3,6,tts_viseme
P002,3,10,62,de,0,sapi_viseme_7,tts_viseme,3,385,387,15400,15480,3,7,tts_viseme
P002,3,10,62,de,1,sapi_viseme_1,tts_viseme,4,388,389,15520,15560,2,1,tts_viseme
P002,3,10,62,de,2,sapi_viseme_19,tts_viseme,2,389,392,15560,15680,4,19,tts_viseme
P002,3,11,63,ji,0,sapi_viseme_7,tts_viseme,3,392,393,15680,15720,2,7,tts_viseme
P002,3,11,63,ji,1,sapi_viseme_19,tts_viseme,2,392,393,15680,15720,2,19,tts_viseme
P002,3,11,63,ji,2,sapi_viseme_7,tts_viseme,3,394,396,15760,15840,3,7,tts_viseme
P002,3,11,63,ji,3,sapi_viseme_20,tts_viseme,4,397,399,15880,15960,3,20,tts_viseme
P002,3,12,64,qi,0,sapi_viseme_12,tts_viseme,4,400,403,16000,16120,4,12,tts_viseme
P002,3,12,64,qi,1,sapi_viseme_1,tts_viseme,4,404,405,16160,16200,2,1,tts_viseme
P002,3,13,65,ren,0,sapi_viseme_1,tts_viseme,4,406,407,16240,16280,2,1,tts_viseme
P002,3,13,65,ren,1,sapi_viseme_19,tts_viseme,2,408,408,16320,16320,1.0,19,tts_viseme
P002,3,13,65,ren,2,sapi_viseme_15,tts_viseme,5,408,410,16320,16400,3,15,tts_viseme
P002,3,13,65,ren,3,sapi_viseme_1,tts_viseme,4,411,413,16440,16520,3,1,tts_viseme
P002,3,14,66,biao,0,sapi_viseme_20,tts_viseme,4,413,415,16520,16600,3,20,tts_viseme
P002,3,14,66,biao,1,sapi_viseme_19,tts_viseme,2,415,416,16600,16640,2,19,tts_viseme
P002,3,14,66,biao,2,sapi_viseme_1,tts_viseme,4,416,417,16640,16680,2,1,tts_viseme
P002,3,14,66,biao,3,sapi_viseme_1,tts_viseme,4,418,419,16720,16760,2,1,tts_viseme
P002,3,14,66,biao,4,sapi_viseme_7,tts_viseme,3,419,420,16760,16800,2,7,tts_viseme
P002,3,14,66,biao,5,sapi_viseme_16,tts_viseme,2,419,423,16760,16920,5,16,tts_viseme
P002,3,15,67,qing,0,sapi_viseme_4,tts_viseme,4,424,424,16960,16960,1.0,4,tts_viseme
P002,3,15,67,qing,1,sapi_viseme_4,tts_viseme,4,425,426,17000,17040,2,4,tts_viseme
P002,3,15,67,qing,2,sapi_viseme_6,tts_viseme,5,427,428,17080,17120,2,6,tts_viseme
P002,3,15,67,qing,3,sapi_viseme_16,tts_viseme,2,427,430,17080,17200,4,16,tts_viseme
P002,3,16,68,mian,0,sapi_viseme_8,tts_viseme,6,431,435,17240,17400,5,8,tts_viseme
P002,3,16,68,mian,1,sapi_viseme_7,tts_viseme,3,435,439,17400,17560,5,7,tts_viseme
P002,3,17,69,lin,0,in,final,2,439,443,17560,17720,5,0,tts_viseme_fallback_estimated
P002,3,18,70,zhe,0,zh,initial,2,444,445,17760,17800,2,0,tts_viseme_fallback_estimated
P002,3,18,70,zhe,1,e,final,4,446,450,17840,18000,5,0,tts_viseme_fallback_estimated
P002,3,19,71,ju,0,j,initial,5,451,452,18040,18080,2,0,tts_viseme_fallback_estimated
P002,3,19,71,ju,1,sapi_viseme_15,tts_viseme,5,453,456,18120,18240,4,15,tts_viseme
P002,3,20,72,da,0,sapi_viseme_1,tts_viseme,4,457,459,18280,18360,3,1,tts_viseme
P002,3,20,72,da,1,sapi_viseme_20,tts_viseme,4,459,461,18360,18440,3,20,tts_viseme
P002,3,20,72,da,2,sapi_viseme_19,tts_viseme,2,462,462,18480,18480,1.0,19,tts_viseme
P002,3,20,72,da,3,sapi_viseme_15,tts_viseme,5,462,464,18480,18560,3,15,tts_viseme
P002,3,21,73,de,0,sapi_viseme_1,tts_viseme,4,465,468,18600,18720,4,1,tts_viseme
P002,3,21,73,de,1,sapi_viseme_20,tts_viseme,4,468,471,18720,18840,4,20,tts_viseme
P002,3,22,74,tiao,0,sapi_viseme_6,tts_viseme,5,472,472,18880,18880,1.0,6,tts_viseme
P002,3,22,74,tiao,1,sapi_viseme_21,tts_viseme,0,472,474,18880,18960,3,21,tts_viseme
P002,3,22,74,tiao,2,sapi_viseme_6,tts_viseme,5,475,476,19000,19040,2,6,tts_viseme
P002,3,22,74,tiao,3,sapi_viseme_6,tts_viseme,5,477,478,19080,19120,2,6,tts_viseme
P002,3,23,75,zhan,0,sapi_viseme_19,tts_viseme,2,478,479,19120,19160,2,19,tts_viseme
P002,3,23,75,zhan,1,sapi_viseme_15,tts_viseme,5,478,480,19120,19200,3,15,tts_viseme
P002,3,23,75,zhan,2,sapi_viseme_1,tts_viseme,4,480,482,19200,19280,3,1,tts_viseme
P002,3,23,75,zhan,3,sapi_viseme_19,tts_viseme,2,482,484,19280,19360,3,19,tts_viseme
P002,3,23,75,zhan,4,sapi_viseme_6,tts_viseme,5,485,486,19400,19440,2,6,tts_viseme
P002,3,23,75,zhan,5,sapi_viseme_16,tts_viseme,2,485,488,19400,19520,4,16,tts_viseme
P002,3,23,75,zhan,6,sapi_viseme_4,tts_viseme,4,489,490,19560,19600,2,4,tts_viseme
P002,4,0,76,ben,0,sapi_viseme_4,tts_viseme,4,491,492,19640,19680,2,4,tts_viseme
P002,4,0,76,ben,1,sapi_viseme_7,tts_viseme,3,493,494,19720,19760,2,7,tts_viseme
P002,4,0,76,ben,2,sapi_viseme_4,tts_viseme,4,495,496,19800,19840,2,4,tts_viseme
P002,4,0,76,ben,3,sapi_viseme_4,tts_viseme,4,496,498,19840,19920,3,4,tts_viseme
P002,4,0,76,ben,4,sapi_viseme_7,tts_viseme,3,498,500,19920,20000,3,7,tts_viseme
P002,4,0,76,ben,5,sapi_viseme_4,tts_viseme,4,501,502,20040,20080,2,4,tts_viseme
P002,4,0,76,ben,6,sapi_viseme_4,tts_viseme,4,502,503,20080,20120,2,4,tts_viseme
P002,4,1,77,wen,0,sapi_viseme_6,tts_viseme,5,504,506,20160,20240,3,6,tts_viseme
P002,4,1,77,wen,1,sapi_viseme_6,tts_viseme,5,506,509,20240,20360,4,6,tts_viseme
P002,4,2,78,ti,0,sapi_viseme_19,tts_viseme,2,510,512,20400,20480,3,19,tts_viseme
P002,4,2,78,ti,1,sapi_viseme_7,tts_viseme,3,513,514,20520,20560,2,7,tts_viseme
P002,4,2,78,ti,2,sapi_viseme_19,tts_viseme,2,513,516,20520,20640,4,19,tts_viseme
P002,4,3,79,chu,0,sapi_viseme_7,tts_viseme,3,517,519,20680,20760,3,7,tts_viseme
P002,4,3,79,chu,1,sapi_viseme_20,tts_viseme,4,519,522,20760,20880,4,20,tts_viseme
P002,4,4,80,le,0,sapi_viseme_21,tts_viseme,0,522,523,20880,20920,2,21,tts_viseme
P002,4,4,80,le,1,sapi_viseme_7,tts_viseme,3,522,523,20880,20920,2,7,tts_viseme
P002,4,4,80,le,2,sapi_viseme_7,tts_viseme,3,524,525,20960,21000,2,7,tts_viseme
P002,4,4,80,le,3,sapi_viseme_7,tts_viseme,3,525,527,21000,21080,3,7,tts_viseme
P002,4,4,80,le,4,sapi_viseme_19,tts_viseme,2,527,528,21080,21120,2,19,tts_viseme
P002,4,5,81,yi,0,sapi_viseme_1,tts_viseme,4,529,531,21160,21240,3,1,tts_viseme
P002,4,5,81,yi,1,sapi_viseme_1,tts_viseme,4,531,534,21240,21360,4,1,tts_viseme
P002,4,5,81,yi,2,sapi_viseme_16,tts_viseme,2,534,535,21360,21400,2,16,tts_viseme
P002,4,5,81,yi,3,sapi_viseme_6,tts_viseme,5,534,537,21360,21480,4,6,tts_viseme
P002,4,6,82,zhong,0,sapi_viseme_6,tts_viseme,5,538,539,21520,21560,2,6,tts_viseme
P002,4,6,82,zhong,1,sapi_viseme_6,tts_viseme,5,539,540,21560,21600,2,6,tts_viseme
P002,4,6,82,zhong,2,sapi_viseme_6,tts_viseme,5,541,542,21640,21680,2,6,tts_viseme
P002,4,6,82,zhong,3,sapi_viseme_16,tts_viseme,2,541,544,21640,21760,4,16,tts_viseme
P002,4,7,83,yi,0,sapi_viseme_6,tts_viseme,5,544,545,21760,21800,2,6,tts_viseme
P002,4,7,83,yi,1,sapi_viseme_6,tts_viseme,5,546,547,21840,21880,2,6,tts_viseme
P002,4,8,84,meng,0,sapi_viseme_15,tts_viseme,5,548,549,21920,21960,2,15,tts_viseme
P002,4,8,84,meng,1,sapi_viseme_1,tts_viseme,4,549,551,21960,22040,3,1,tts_viseme
P002,4,8,84,meng,2,sapi_viseme_19,tts_viseme,2,552,554,22080,22160,3,19,tts_viseme
P002,4,8,84,meng,3,sapi_viseme_21,tts_viseme,0,554,555,22160,22200,2,21,tts_viseme
