time_ms,audio_time_ms,frame_id,mouth_open_target,mouth_up_corner_l_target,mouth_up_corner_r_target,mouth_lip_upper_l_target,mouth_lip_upper_r_target,mouth_lip_lower_target,send_success
36721.553,36720.0,918,0.0,-5e-06,-5e-06,-5e-06,-5e-06,-6e-06,1
36760.829,36760.0,919,0.0,-1e-06,-1e-06,-1e-06,-1e-06,-2e-06,1
36801.197,36800.0,920,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1
36840.559,36840.0,921,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1
36880.46,36880.0,922,0.100853,0.015973,0.015973,0.108351,0.108351,0.042338,1
36921.041,36920.0,923,0.141467,0.155973,0.155973,0.248351,0.248351,0.054209,1
36961.304,36960.0,924,0.148662,0.272665,0.272665,0.295759,0.295759,0.056038,1
37000.818,37000.0,925,0.146533,0.293737,0.293737,0.299511,0.299511,0.055023,1
37041.457,37040.0,926,0.118658,0.242612,0.242612,0.244056,0.244056,0.044515,1
37081.301,37080.0,927,0.084349,0.173439,0.173439,0.1738,0.1738,0.031635,1
37120.816,37120.0,928,0.048429,0.099752,0.099752,0.099842,0.099842,0.018162,1
37160.497,37160.0,929,0.012107,0.024938,0.024938,0.024961,0.024961,0.004541,1
37200.954,37200.0,930,0.003027,0.006235,0.006235,0.00624,0.00624,0.001135,1
37241.031,37240.0,931,0.000757,0.001559,0.001559,0.00156,0.00156,0.000284,1
37281.249,37280.0,932,0.000189,0.00039,0.00039,0.00039,0.00039,7.1e-05,1
37320.894,37320.0,933,4.7e-05,9.7e-05,9.7e-05,9.8e-05,9.8e-05,1.8e-05,1
37361.304,37360.0,934,1.2e-05,2.4e-05,2.4e-05,2.4e-05,2.4e-05,4e-06,1
37400.962,37400.0,935,0.113881,-0.139976,-0.139976,0.140024,0.140024,-0.139996,1
37441.537,37440.0,936,0.121455,-0.1852,-0.1852,0.049312,0.049312,4e-06,1
37480.314,37480.0,937,0.119697,-0.190607,-0.190607,0.026072,0.026072,0.041232,1
37520.681,37520.0,938,0.117476,-0.189081,-0.189081,0.019987,0.019987,0.050716,1
37560.451,37560.0,939,0.21533,-0.271049,-0.271049,-0.026814,-0.026814,-0.089284,1
37601.293,37600.0,940,0.26077,-0.30919,-0.30919,-0.048091,-0.048091,-0.201667,1
37640.725,37640.0,941,0.260925,-0.16919,-0.16919,-0.079517,-0.079517,-0.061667,1
37680.641,37680.0,942,0.250817,-0.02919,-0.02919,-0.083874,-0.083874,0.078333,1
37720.816,37720.0,943,0.258974,0.11081,0.11081,-0.088648,-0.088648,0.19555,1
37760.937,37760.0,944,0.275134,0.194564,0.194564,-0.09471,-0.09471,0.237514,1
37801.462,37800.0,945,0.286497,0.221311,0.221311,-0.098751,-0.098751,0.25457,1
37840.964,37840.0,946,0.162695,0.081311,0.081311,-0.010677,-0.010677,0.11457,1
37881.309,37880.0,947,0.108977,-0.058689,-0.058689,0.007839,0.007839,0.060167,1
37921.213,37920.0,948,0.07278,-0.088229,-0.088229,0.008965,0.008965,0.036058,1
37961.193,37960.0,949,0.040963,-0.058836,-0.058836,0.005744,0.005744,0.019523,1
38001.053,38000.0,950,0.010241,-0.014709,-0.014709,0.001436,0.001436,0.004881,1
38040.622,38040.0,951,0.00256,-0.078677,-0.078677,0.141436,0.141436,-0.135119,1
38081.112,38080.0,952,0.00064,-0.094669,-0.094669,0.281436,0.281436,-0.275119,1
38121.982,38120.0,953,0.00016,-0.098667,-0.098667,0.385359,0.385359,-0.33128,1
38160.981,38160.0,954,0.14016,0.041333,0.041333,0.27634,0.27634,-0.19128,1
38202.012,38200.0,955,0.28016,0.181333,0.181333,0.13634,0.13634,-0.05128,1
38240.271,38240.0,956,0.42016,0.321333,0.321333,0.054841,0.054841,0.08872,1
38280.416,38280.0,957,0.28016,0.181333,0.181333,-0.085159,-0.085159,-0.05128,1
38320.471,38320.0,958,0.14016,0.041333,0.041333,-0.19379,-0.19379,-0.19128,1
38360.947,38360.0,959,0.03504,-0.098667,-0.098667,-0.220947,-0.220947,-0.29532,1
38400.622,38400.0,960,0.010174,-0.217736,-0.217736,-0.226958,-0.226958,-0.319676,1
38441.215,38440.0,961,0.150174,-0.077736,-0.077736,-0.116511,-0.116511,-0.179676,1
38480.702,38480.0,962,0.290174,0.062264,0.062264,-0.005725,-0.005725,-0.039676,1
38520.77,38520.0,963,0.323374,0.202264,0.202264,-0.060733,-0.060733,0.100324,1
38560.852,38560.0,964,0.285871,0.213174,0.213174,-0.085883,-0.085883,0.208898,1
38600.392,38600.0,965,0.419883,0.334706,0.334706,-0.00137,-0.00137,0.213031,1
38641.14,38640.0,966,0.464491,0.374058,0.374058,0.020399,0.020399,0.21919,1
38681.009,38680.0,967,0.491118,0.396395,0.396395,0.026734,0.026734,0.227872,1
38721.65,38720.0,968,0.351118,0.261205,0.261205,-0.063798,-0.063798,0.240219,1
38760.979,38760.0,969,0.241076,0.186881,0.186881,-0.06881,-0.06881,0.197493,1
38801.054,38800.0,970,0.162467,0.127773,0.127773,-0.052444,-0.052444,0.140998,1
38840.649,38840.0,971,0.091716,0.07247,0.07247,-0.030731,-0.030731,0.081062,1
38880.912,38880.0,972,0.022929,0.018117,0.018117,-0.007683,-0.007683,0.020265,1
38920.804,38920.0,973,0.005732,0.004529,0.004529,-0.001921,-0.001921,0.005066,1
38961.254,38960.0,974,0.145732,0.144529,0.144529,-0.06882,-0.06882,0.145066,1
39000.727,39000.0,975,0.25051,0.205917,0.205917,-0.091025,-0.091025,0.228198,1
39040.98,39040.0,976,0.282117,0.225557,0.225557,-0.098442,-0.098442,0.253834,1
39081.051,39080.0,977,0.27457,0.218215,0.218215,-0.09497,-0.09497,0.246392,1
39121.179,39120.0,978,0.221672,0.175922,0.175922,-0.076512,-0.076512,0.198798,1
39161.059,39160.0,979,0.157438,0.124893,0.124893,-0.054307,-0.054307,0.141166,1
39201.335,39200.0,980,0.090369,0.07168,0.07168,-0.031167,-0.031167,0.081025,1
39240.808,39240.0,981,0.022592,0.01792,0.01792,-0.007792,-0.007792,0.020256,1
39280.717,39280.0,982,0.005648,0.00448,0.00448,-0.001948,-0.001948,0.005064,1
39320.516,39320.0,983,0.001412,0.00112,0.00112,-0.000487,-0.000487,0.001266,1
39361.286,39360.0,984,0.000353,0.00028,0.00028,-0.000122,-0.000122,0.000317,1
39401.151,39400.0,985,8.8e-05,7e-05,7e-05,-3e-05,-3e-05,7.9e-05,1
39441.321,39440.0,986,2.2e-05,1.7e-05,1.7e-05,-8e-06,-8e-06,2e-05,1
39481.1,39480.0,987,6e-06,4e-06,4e-06,-2e-06,-2e-06,5e-06,1
39520.731,39520.0,988,1e-06,1e-06,1e-06,-0.0,-0.0,1e-06,1
39560.88,39560.0,989,0.0,0.0,0.0,-0.0,-0.0,0.0,1
39601.292,39600.0,990,0.0,0.0,0.0,-0.0,-0.0,0.0,1
39641.454,39640.0,991,0.0,0.0,0.0,-0.0,-0.0,0.0,1
39680.951,39680.0,992,0.0,0.0,0.0,-0.0,-0.0,0.0,1
39721.074,39720.0,993,0.0,0.0,0.0,-0.0,-0.0,0.0,1
39761.352,39760.0,994,0.0,0.0,0.0,-0.0,-0.0,0.0,1
39800.487,39800.0,995,0.0,0.0,0.0,-0.0,-0.0,0.0,1
39841.632,39840.0,996,0.0,0.0,0.0,-0.0,-0.0,0.0,1
39880.93,39880.0,997,0.0,0.0,0.0,-0.0,-0.0,0.0,1
39921.422,39920.0,998,0.0,0.0,0.0,-0.0,-0.0,0.0,1
39961.206,39960.0,999,0.0,0.0,0.0,-0.0,-0.0,0.0,1
40000.628,40000.0,1000,0.0,0.0,0.0,-0.0,-0.0,0.0,1
40040.729,40040.0,1001,0.0,0.0,0.0,-0.0,-0.0,0.0,1
40080.449,40080.0,1002,0.0,0.0,0.0,-0.0,-0.0,0.0,1
40121.293,40120.0,1003,0.0,0.0,0.0,-0.0,-0.0,0.0,1
40160.503,40160.0,1004,0.0,0.0,0.0,-0.0,-0.0,0.0,1
40201.173,40200.0,1005,0.0,0.0,0.0,-0.0,-0.0,0.0,1
40240.903,40240.0,1006,0.0,0.0,0.0,-0.0,-0.0,0.0,1
40281.6,40280.0,1007,0.0,0.0,0.0,-0.0,-0.0,0.0,1
40320.488,40320.0,1008,0.0,0.0,0.0,-0.0,-0.0,0.0,1
40360.649,40360.0,1009,0.113896,0.14,0.14,0.14,0.14,0.04274,1
40401.083,40400.0,1010,0.151685,0.28,0.28,0.28,0.28,0.056889,1
40440.951,40440.0,1011,0.162144,0.326211,0.326211,0.326211,0.326211,0.060806,1
40480.717,40480.0,1012,0.155996,0.319688,0.319688,0.319688,0.319688,0.058499,1
40521.78,40520.0,1013,0.125594,0.258523,0.258523,0.258523,0.258523,0.047098,1
40561.016,40560.0,1014,0.089128,0.183698,0.183698,0.183698,0.183698,0.033423,1
40600.974,40600.0,1015,0.051147,0.105458,0.105458,0.105458,0.105458,0.019181,1
40640.584,40640.0,1016,0.012787,0.026364,0.026364,0.026364,0.026364,0.004795,1
40680.557,40680.0,1017,0.003197,0.006591,0.006591,0.006591,0.006591,0.001199,1
40720.55,40720.0,1018,0.143197,0.146591,0.146591,0.022994,0.022994,0.141199,1
40761.553,40760.0,1019,0.283197,0.286591,0.286591,0.028159,0.028159,0.214588,1
40800.857,40800.0,1020,0.423197,0.396619,0.396619,0.030252,0.030252,0.239345,1
40841.29,40840.0,1021,0.49069,0.410028,0.410028,0.029768,0.029768,0.237478,1
40881.127,40880.0,1022,0.35069,0.282767,0.282767,-0.046028,-0.046028,0.235641,1
40920.853,40920.0,1023,0.257296,0.205887,0.205887,-0.05161,-0.05161,0.191114,1
40961.36,40960.0,1024,0.177407,0.141601,0.141601,-0.039638,-0.039638,0.135914,1
41001.136,41000.0,1025,0.100893,0.080466,0.080466,-0.023277,-0.023277,0.078046,1
41040.76,41040.0,1026,0.025223,0.020116,0.020116,-0.005819,-0.005819,0.019512,1
41080.8,41080.0,1027,0.116308,-0.119884,-0.119884,0.134181,0.134181,-0.120488,1
41120.929,41120.0,1028,0.141202,-0.259884,-0.259884,0.201733,0.201733,-0.260488,1
41160.796,41160.0,1029,0.183827,-0.274717,-0.274717,0.114741,0.114741,-0.27381,1
41200.961,41200.0,1030,0.236303,-0.134717,-0.134717,-0.025259,-0.025259,-0.13381,1
41241.194,41240.0,1031,0.146131,-0.174307,-0.174307,0.007078,0.007078,0.00619,1
41281.409,41280.0,1032,0.134568,-0.10467,-0.10467,0.067331,0.067331,0.044505,1
41320.636,41320.0,1033,0.153897,0.03533,0.03533,0.207331,0.207331,0.057711,1
41360.921,41360.0,1034,0.162745,0.17533,0.17533,0.308141,0.308141,0.061029,1
41401.32,41400.0,1035,0.155588,0.280817,0.280817,0.31402,0.31402,0.058346,1
41441.427,41440.0,1036,0.125073,0.247942,0.247942,0.256243,0.256243,0.046902,1
41481.264,41480.0,1037,0.088719,0.180478,0.180478,0.182553,0.182553,0.033269,1
41521.552,41520.0,1038,0.050905,0.104366,0.104366,0.104885,0.104885,0.01909,1
41561.077,41560.0,1039,0.012726,0.026091,0.026091,0.026221,0.026221,0.004772,1
41600.825,41600.0,1040,0.003182,0.006523,0.006523,0.006555,0.006555,0.001193,1
41641.059,41640.0,1041,0.000795,0.001631,0.001631,0.001639,0.001639,0.000298,1
41681.613,41680.0,1042,0.112103,0.141631,0.141631,0.141639,0.141639,0.042067,1
41720.713,41720.0,1043,0.147301,0.281414,0.281414,0.281416,0.281416,0.055245,1
41760.796,41760.0,1044,0.26438,0.250827,0.250827,0.141416,0.141416,0.195245,1
41801.393,41800.0,1045,0.276336,0.22945,0.22945,0.001416,0.001416,0.237304,1
41840.797,41840.0,1046,0.226765,0.18242,0.18242,-0.054019,-0.054019,0.200695,1
41880.988,41880.0,1047,0.161812,0.128976,0.128976,-0.049753,-0.049753,0.14442,1
41921.655,41920.0,1048,0.093013,0.07393,0.07393,-0.030563,-0.030563,0.083228,1
41961.026,41960.0,1049,0.023253,0.018482,0.018482,-0.007641,-0.007641,0.020807,1
42001.202,42000.0,1050,0.005813,0.004621,0.004621,-0.00191,-0.00191,0.005202,1
42040.455,42040.0,1051,0.001453,0.001155,0.001155,-0.000478,-0.000478,0.0013,1
42080.71,42080.0,1052,0.000363,0.000289,0.000289,-0.000119,-0.000119,0.000325,1
42120.315,42120.0,1053,0.140363,0.140289,0.140289,-0.07075,-0.07075,0.140325,1
42161.012,42160.0,1054,0.252379,0.207404,0.207404,-0.092615,-0.092615,0.229892,1
42201.441,42200.0,1055,0.271757,0.217342,0.217342,-0.095106,-0.095106,0.244549,1
42241.487,42240.0,1056,0.224436,0.178453,0.178453,-0.077741,-0.077741,0.201444,1
42281.202,42280.0,1057,0.16044,0.127358,0.127358,-0.055411,-0.055411,0.143899,1
42320.512,42320.0,1058,0.092275,0.073212,0.073212,-0.031841,-0.031841,0.082744,1
42360.972,42360.0,1059,0.023069,0.018303,0.018303,-0.00796,-0.00796,0.020686,1
42401.364,42400.0,1060,0.163069,0.158303,0.158303,-0.069799,-0.069799,0.160686,1
42440.969,42440.0,1061,0.255755,0.210084,0.210084,-0.091584,-0.091584,0.232919,1
42480.625,42480.0,1062,0.281779,0.225291,0.225291,-0.098014,-0.098014,0.253535,1
42521.412,42520.0,1063,0.267987,0.212994,0.212994,-0.092621,-0.092621,0.24049,1
42560.72,42560.0,1064,0.252223,0.200152,0.200152,-0.087027,-0.087027,0.226188,1
42601.488,42600.0,1065,0.260113,0.206325,0.206325,-0.089707,-0.089707,0.233219,1
42640.451,42640.0,1066,0.120113,0.066325,0.066325,-0.194927,-0.194927,0.093219,1
42681.381,42680.0,1067,0.236818,0.180587,0.180587,-0.120039,-0.120039,0.208703,1
42720.869,42720.0,1068,0.257844,0.202688,0.202688,-0.098506,-0.098506,0.230266,1
42760.826,42760.0,1069,0.259225,0.20514,0.20514,-0.091787,-0.091787,0.232183,1
42800.845,42800.0,1070,0.266137,0.210961,0.210961,-0.092371,-0.092371,0.238549,1
42841.122,42840.0,1071,0.271162,0.215031,0.215031,-0.093654,-0.093654,0.243096,1
42881.065,42880.0,1072,0.131162,0.075031,0.075031,-0.195914,-0.195914,0.103096,1
42921.116,42920.0,1073,0.033226,-0.064969,-0.064969,-0.219882,-0.219882,-0.036904,1
42961.24,42960.0,1074,0.072241,0.036988,0.036988,-0.079882,-0.079882,-0.085056,1
43000.426,43000.0,1075,0.13284,0.176988,0.176988,0.060118,0.060118,0.021778,1
43040.634,43040.0,1076,0.158462,0.302578,0.302578,0.200118,0.200118,0.052414,1
43081.089,43080.0,1077,0.163478,0.331111,0.331111,0.305496,0.305496,0.059552,1
43121.474,43120.0,1078,0.154395,0.316925,0.316925,0.310522,0.310522,0.05746,1
43161.698,43160.0,1079,0.123743,0.254842,0.254842,0.253241,0.253241,0.046294,1
43201.514,43200.0,1080,0.087699,0.180784,0.180784,0.180384,0.180384,0.03286,1
43240.526,43240.0,1081,0.050306,0.103733,0.103733,0.103633,0.103633,0.018858,1
43281.11,43280.0,1082,0.012577,0.025933,0.025933,0.025908,0.025908,0.004715,1
43320.784,43320.0,1083,0.003144,0.006483,0.006483,0.006477,0.006477,0.001179,1
43361.079,43360.0,1084,0.000786,0.001621,0.001621,0.001619,0.001619,0.000295,1
43401.35,43400.0,1085,0.000197,0.000405,0.000405,0.000405,0.000405,7.4e-05,1
43440.93,43440.0,1086,4.9e-05,0.000101,0.000101,0.000101,0.000101,1.8e-05,1
43481.416,43480.0,1087,1.2e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,5e-06,1
43520.634,43520.0,1088,3e-06,6e-06,6e-06,6e-06,6e-06,1e-06,1
43561.494,43560.0,1089,1e-06,2e-06,2e-06,2e-06,2e-06,0.0,1
43601.679,43600.0,1090,0.0,0.0,0.0,0.0,0.0,0.0,1
43640.996,43640.0,1091,0.0,0.0,0.0,0.0,0.0,0.0,1
43680.976,43680.0,1092,0.0,0.0,0.0,0.0,0.0,0.0,1
43720.689,43720.0,1093,0.11264,0.14,0.14,0.14,0.14,0.04224,1
43760.578,43760.0,1094,0.145745,0.277519,0.277519,0.277519,0.277519,0.054654,1
43801.278,43800.0,1095,0.150405,0.304439,0.304439,0.304439,0.304439,0.056402,1
43841.106,43840.0,1096,0.123078,0.252405,0.252405,0.252405,0.252405,0.046154,1
43880.947,43880.0,1097,0.087754,0.180631,0.180631,0.180631,0.180631,0.032907,1
43921.243,43920.0,1098,0.050431,0.103922,0.103922,0.103922,0.103922,0.018911,1
43960.51,43960.0,1099,0.012608,0.025981,0.025981,0.025981,0.025981,0.004728,1
44000.791,44000.0,1100,0.003152,0.006495,0.006495,0.006495,0.006495,0.001182,1
44041.043,44040.0,1101,0.000788,0.001624,0.001624,0.001624,0.001624,0.000295,1
44080.996,44080.0,1102,0.000197,0.000406,0.000406,0.000406,0.000406,7.4e-05,1
44120.406,44120.0,1103,0.091674,-0.139594,-0.139594,0.014198,0.014198,0.042306,1
44160.94,44160.0,1104,0.114115,-0.182215,-0.182215,0.01758,0.01758,0.052667,1
44201.513,44200.0,1105,0.117168,-0.18874,-0.18874,0.018031,0.018031,0.054077,1
44242.051,44240.0,1106,0.164552,-0.061086,-0.061086,-0.017044,-0.017044,0.112901,1
44280.942,44280.0,1107,0.251579,0.078914,0.078914,-0.076656,-0.076656,0.216748,1
44320.824,44320.0,1108,0.283924,0.195028,0.195028,-0.095381,-0.095381,0.25235,1
44361.216,44360.0,1109,0.170115,0.055028,0.055028,-0.008594,-0.008594,0.11235,1
44400.925,44400.0,1110,0.134694,-0.084972,-0.084972,0.012031,0.012031,0.070625,1
44440.646,44440.0,1111,0.095117,-0.120497,-0.120497,0.012461,0.012461,0.046015,1
44481.256,44480.0,1112,0.054501,-0.079752,-0.079752,0.007842,0.007842,0.025683,1
44521.529,44520.0,1113,0.013625,-0.019938,-0.019938,0.00196,0.00196,0.006421,1
44560.442,44560.0,1114,0.003406,-0.159938,-0.159938,-0.13804,-0.13804,-0.133579,1
44601.313,44600.0,1115,0.000852,-0.234984,-0.234984,-0.20701,-0.20701,-0.273579,1
44640.934,44640.0,1116,0.000213,-0.253746,-0.253746,-0.224252,-0.224252,-0.315895,1
44680.989,44680.0,1117,0.037819,-0.266726,-0.266726,-0.204472,-0.204472,-0.313802,1
44720.738,44720.0,1118,0.037778,-0.219148,-0.219148,-0.162425,-0.162425,-0.254572,1
44761.298,44760.0,1119,0.028327,-0.156432,-0.156432,-0.114811,-0.114811,-0.181057,1
44801.112,44800.0,1120,0.016524,-0.08993,-0.08993,-0.065805,-0.065805,-0.103971,1
44840.406,44840.0,1121,0.004131,-0.022483,-0.022483,-0.016451,-0.016451,-0.025993,1
44880.746,44880.0,1122,0.001033,-0.005621,-0.005621,-0.004113,-0.004113,-0.006498,1
44921.528,44920.0,1123,0.000258,-0.001405,-0.001405,-0.001028,-0.001028,-0.001625,1
44960.936,44960.0,1124,0.09355,-0.141405,-0.141405,0.014125,0.014125,0.042741,1
45000.599,45000.0,1125,0.122372,-0.195249,-0.195249,0.018759,0.018759,0.05637,1
45040.899,45040.0,1126,0.126763,-0.204164,-0.204164,0.019485,0.019485,0.058479,1
45080.93,45080.0,1127,0.103818,-0.167555,-0.167555,0.015968,0.015968,0.047909,1
45121.51,45120.0,1128,0.074039,-0.119565,-0.119565,0.011389,0.011389,0.034171,1
45160.717,45160.0,1129,0.042553,-0.068729,-0.068729,0.006546,0.006546,0.019639,1
45200.631,45200.0,1130,0.010638,-0.017182,-0.017182,0.001637,0.001637,0.00491,1
45241.477,45240.0,1131,0.092808,-0.149919,-0.149919,0.014278,0.014278,0.042834,1
45281.278,45280.0,1132,0.165706,-0.227015,-0.227015,-0.006573,-0.006573,-0.043884,1
45321.153,45320.0,1133,0.247966,-0.297862,-0.297862,-0.042836,-0.042836,-0.183884,1
45361.612,45360.0,1134,0.216896,-0.255297,-0.255297,-0.041604,-0.041604,-0.179898,1
45400.599,45400.0,1135,0.157494,-0.184379,-0.184379,-0.030997,-0.030997,-0.134259,1
45441.072,45440.0,1136,0.091009,-0.106372,-0.106372,-0.018048,-0.018048,-0.078207,1
45481.294,45480.0,1137,0.022752,-0.026593,-0.026593,-0.004512,-0.004512,-0.019552,1
45521.08,45520.0,1138,0.005688,-0.006648,-0.006648,-0.001128,-0.001128,-0.004888,1
45560.716,45560.0,1139,0.001422,-0.001662,-0.001662,-0.000282,-0.000282,-0.001222,1
45600.986,45600.0,1140,0.000356,-0.000416,-0.000416,-7e-05,-7e-05,-0.000305,1
45641.246,45640.0,1141,8.9e-05,-0.000104,-0.000104,-1.8e-05,-1.8e-05,-7.6e-05,1
45680.954,45680.0,1142,0.140089,-0.140104,-0.140104,-0.043777,-0.043777,-0.140076,1
45721.113,45720.0,1143,0.266984,-0.280104,-0.280104,-0.057336,-0.057336,-0.236052,1
45760.946,45760.0,1144,0.302252,-0.344782,-0.344782,-0.061436,-0.061436,-0.263118,1
45801.303,45800.0,1145,0.292992,-0.339863,-0.339863,-0.058845,-0.058845,-0.254218,1
45840.972,45840.0,1146,0.23632,-0.275216,-0.275216,-0.047326,-0.047326,-0.204883,1
45881.344,45880.0,1147,0.167795,-0.195638,-0.195638,-0.033574,-0.033574,-0.14544,1
45920.625,45920.0,1148,0.096306,-0.112326,-0.112326,-0.019265,-0.019265,-0.08347,1
45961.031,45960.0,1149,0.024076,-0.028082,-0.028082,-0.004816,-0.004816,-0.020867,1
46000.8,46000.0,1150,0.006019,-0.00702,-0.00702,-0.001204,-0.001204,-0.005217,1
46041.642,46040.0,1151,0.001505,-0.001755,-0.001755,-0.000301,-0.000301,-0.001304,1
46081.08,46080.0,1152,0.000376,-0.000439,-0.000439,-7.5e-05,-7.5e-05,-0.000326,1
46121.24,46120.0,1153,9.4e-05,-0.00011,-0.00011,-1.9e-05,-1.9e-05,-8.2e-05,1
46160.365,46160.0,1154,2.4e-05,-2.7e-05,-2.7e-05,-5e-06,-5e-06,-2e-05,1
46200.943,46200.0,1155,6e-06,-7e-06,-7e-06,-1e-06,-1e-06,-5e-06,1
46241.112,46240.0,1156,1e-06,-2e-06,-2e-06,-0.0,-0.0,-1e-06,1
46280.254,46280.0,1157,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1
46321.82,46320.0,1158,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1
46361.086,46360.0,1159,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1
46400.621,46400.0,1160,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1
46441.175,46440.0,1161,0.14,0.049078,0.049078,-0.029583,-0.029583,0.064195,1
46481.464,46480.0,1162,0.235255,0.171092,0.171092,-0.076449,-0.076449,0.195587,1
46520.808,46520.0,1163,0.192317,0.148654,0.148654,-0.065148,-0.065148,0.168588,1
46560.443,46560.0,1164,0.114831,0.090105,0.090105,-0.039305,-0.039305,0.101993,1
46600.522,46600.0,1165,0.028708,0.022526,0.022526,-0.009826,-0.009826,0.025498,1
46641.717,46640.0,1166,0.117699,0.162526,0.162526,0.130174,0.130174,0.04782,1
46680.692,46680.0,1167,0.140656,0.270045,0.270045,0.261957,0.261957,0.053666,1
46720.665,46720.0,1168,0.146525,0.297194,0.297194,0.295172,0.295172,0.055177,1
46761.046,46760.0,1169,0.125233,0.157194,0.157194,0.155172,0.155172,0.054687,1
46800.696,46800.0,1170,0.208953,0.14409,0.14409,0.015172,0.015172,0.166419,1
46840.643,46840.0,1171,0.256139,0.197738,0.197738,-0.066518,-0.066518,0.224413,1
46881.407,46880.0,1172,0.274088,0.216028,0.216028,-0.089061,-0.089061,0.244427,1
46921.071,46920.0,1173,0.274155,0.217095,0.217095,-0.093173,-0.093173,0.245467,1
46960.478,46960.0,1174,0.205627,0.162999,0.162999,-0.070565,-0.070565,0.184274,1
47001.406,47000.0,1175,0.119951,0.095113,0.095113,-0.041278,-0.041278,0.107522,1
47040.932,47040.0,1176,0.029988,0.023778,0.023778,-0.010319,-0.010319,0.02688,1
47081.251,47080.0,1177,0.169988,0.163778,0.163778,0.017936,0.017936,0.16688,1
47121.885,47120.0,1178,0.309988,0.303778,0.303778,0.027136,0.027136,0.222934,1
47161.601,47160.0,1179,0.449988,0.416145,0.416145,0.031084,0.031084,0.250133,1
47201.65,47200.0,1180,0.513333,0.427789,0.427789,0.030896,0.030896,0.247535,1
47240.787,47240.0,1181,0.373333,0.287789,0.287789,-0.036099,-0.036099,0.107535,1
47281.089,47280.0,1182,0.306503,0.147789,0.147789,-0.051659,-0.051659,-0.032465,1
47321.337,47320.0,1183,0.256326,0.007789,0.007789,0.068067,0.068067,-0.099689,1
47360.431,47360.0,1184,0.190911,0.147789,0.147789,0.208067,0.208067,0.021572,1
47401.229,47400.0,1185,0.174025,0.287789,0.287789,0.312505,0.312505,0.052755,1
47441.339,47440.0,1186,0.158588,0.309303,0.309303,0.315482,0.315482,0.056344,1
47480.791,47480.0,1187,0.148417,0.301664,0.301664,0.303209,0.303209,0.054875,1
47521.17,47520.0,1188,0.118682,0.24367,0.24367,0.244056,0.244056,0.04431,1
47561.193,47560.0,1189,0.084055,0.173087,0.173087,0.173183,0.173183,0.031472,1
47602.028,47600.0,1190,0.048207,0.099357,0.099357,0.099381,0.099381,0.018065,1
47641.26,47640.0,1191,0.012052,0.024839,0.024839,0.024845,0.024845,0.004516,1
47681.045,47680.0,1192,0.003013,0.00621,0.00621,0.006211,0.006211,0.001129,1
47721.413,47720.0,1193,0.000753,0.001552,0.001552,0.001553,0.001553,0.000282,1
47760.943,47760.0,1194,0.000188,0.000388,0.000388,0.000388,0.000388,7.1e-05,1
47801.564,47800.0,1195,4.7e-05,9.7e-05,9.7e-05,9.7e-05,9.7e-05,1.8e-05,1
47841.296,47840.0,1196,1.2e-05,2.4e-05,2.4e-05,2.4e-05,2.4e-05,4e-06,1
47880.565,47880.0,1197,3e-06,6e-06,6e-06,6e-06,6e-06,1e-06,1
47921.739,47920.0,1198,1e-06,2e-06,2e-06,2e-06,2e-06,0.0,1
47961.45,47960.0,1199,0.0,0.0,0.0,0.0,0.0,0.0,1
48001.191,48000.0,1200,0.0,0.0,0.0,0.0,0.0,0.0,1
48041.102,48040.0,1201,0.0,0.0,0.0,0.0,0.0,0.0,1
48081.575,48080.0,1202,0.0,0.0,0.0,0.0,0.0,0.0,1
48120.931,48120.0,1203,0.0,0.0,0.0,0.0,0.0,0.0,1
48161.182,48160.0,1204,0.14,0.14,0.14,0.020516,0.020516,0.14,1
48200.612,48200.0,1205,0.28,0.28,0.28,0.025701,0.025701,0.199577,1
48240.544,48240.0,1206,0.178217,0.14,0.14,0.165701,0.165701,0.059577,1
48281.218,48280.0,1207,0.157364,0.0,0.0,0.21064,0.21064,-0.080423,1
48321.32,48320.0,1208,0.136347,-0.14,-0.14,0.07064,0.07064,0.024666,1
48360.718,48360.0,1209,0.130946,-0.191465,-0.191465,0.032562,0.032562,0.050871,1
48401.157,48400.0,1210,0.121958,-0.191994,-0.191994,0.021867,0.021867,0.053897,1
48440.326,48440.0,1211,0.089971,-0.144083,-0.144083,0.014617,0.014617,0.040927,1
48480.925,48480.0,1212,0.052233,-0.084064,-0.084064,0.00823,0.00823,0.023958,1
48521.623,48520.0,1213,0.013058,-0.021016,-0.021016,0.002058,0.002058,0.00599,1
48560.953,48560.0,1214,0.003265,-0.161016,-0.161016,-0.137942,-0.137942,-0.13401,1
48600.355,48600.0,1215,0.000816,-0.235254,-0.235254,-0.206986,-0.206986,-0.27401,1
48641.326,48640.0,1216,0.001618,-0.251932,-0.251932,-0.223511,-0.223511,-0.314412,1
48681.255,48680.0,1217,0.141618,-0.111932,-0.111932,-0.112968,-0.112968,-0.174412,1
48720.588,48720.0,1218,0.281618,0.028068,0.028068,-0.008949,-0.008949,-0.034412,1
